Instance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,Class Label
9582,0.523193359,0.667999268,0.101667904,0.483644546,0.921386719,0.067382813,0.255180359,0.079268532,0.241069692,0.467773438,0.649288177,0.4318837,0.206837418,1.516357422,0.643741608,0.495674697,0.547614496,1.645507813,162.5471191,45.58661406,162.1269531,48.4471613,159.762207,48.99221775,89.38242965,0.98004501,0.060502659,0.328588945,4
9583,0.396972656,0.494205475,0.055508568,0.778892203,0.665039063,0.261962891,0.375419617,0.066222926,0.702169288,0.549560547,0.423309326,0.249584645,0.099137021,0.923583984,0.398704529,0.252142775,0.624726104,1.073486328,179.048584,14.50482587,178.918457,14.44002586,182.6223145,13.85607804,52.51573917,0.894249059,0.043204558,0.209484225,4
9584,0.359375,0.606903076,0.167911012,0.577478629,0.96875,0.428955078,0.676799774,0.119096565,-0.36252132,0.855957031,0.549293518,0.389335877,0.644425974,1.446044922,0.543586731,0.27377545,0.087368972,1.130371094,170.4958496,22.84057524,171.5539551,23.15067238,175.3464355,22.40893795,69.84523416,0.936628592,0.032726742,0.18268167,4
9585,0.157958984,0.259395599,0.063721492,0.474967425,0.3984375,0.138427734,0.266311646,0.078633547,0.507015023,0.476074219,0.244857788,0.145425132,0.921733694,0.688720703,0.206851959,0.114943211,0.283842394,0.478515625,147.8383789,6.611332579,158.126709,7.087332554,167.734375,7.158825274,22.03547906,0.860856218,0.070216567,0.300057038,4
9586,0.452880859,0.534347534,0.042949279,-0.159106973,0.636230469,0.087402344,0.247398376,0.156514535,1.498902007,0.639892578,0.447650909,0.28640515,-0.215838676,0.841796875,0.41840744,0.220202102,0.171429896,0.911621094,116.59375,5.411801701,143.5212402,37.73016007,151.8659668,51.69983939,56.74797847,0.97819156,0.063893629,0.356412794,4
9587,0.239257813,0.321781158,0.055885435,0.763939875,0.477539063,0.09375,0.203170776,0.076974611,0.892567294,0.387939453,0.269393921,0.255751918,1.537046366,1.007080078,0.261604309,0.157389923,0.439288448,0.626464844,117.685791,10.71670686,116.5117188,12.24917724,115.1855469,13.69116482,12.08591388,0.965644182,0.05317619,0.366039644,4
9588,0.078613281,0.14100647,0.034779005,0.029179087,0.226806641,0.070556641,0.155353546,0.052917851,0.670945679,0.313232422,0.138370514,0.066967663,0.179765002,0.282226563,0.127754211,0.077136129,0.535859366,0.327636719,159.7653809,4.49368945,154.6367188,4.515744957,149.4760742,4.448754853,6.60960038,0.88229901,0.098516707,0.420688902,4
9589,0.218505859,0.493900299,0.142071467,-0.619583581,0.685546875,0.091796875,0.322296143,0.213205662,0.633793974,0.751220703,0.4467659,0.337608731,0.224214013,1.038818359,0.354663849,0.270251806,0.716133476,1.113525391,116.4536133,6.614806178,138.8706055,34.07605601,145.3071289,47.35396866,44.51013027,0.979812199,0.07022219,0.356628514,4
9590,0.358398438,0.464725494,0.051571872,0.084112301,0.559326172,0.250976563,0.452869415,0.113528635,0.437238491,0.727783203,0.397762299,0.253127723,0.751549267,1.006103516,0.450149536,0.363403902,0.89053318,1.320556641,169.4438477,14.40281857,160.1977539,14.23832632,162.5661621,14.29963319,51.14105804,0.908130791,0.040732236,0.233551192,4
9591,0.125,0.195526123,0.03317272,-0.209729486,0.255126953,0.068115234,0.158786774,0.037909948,-0.261070769,0.23046875,0.191848755,0.127473001,1.069164435,0.567382813,0.149841309,0.079160856,1.040903986,0.399414063,129.5932617,5.758917466,129.7265625,5.496353328,129.0056152,5.450479992,8.608186099,0.894131732,0.094400593,0.400471494,4
9592,0.129394531,0.239929199,0.053749608,-0.171679263,0.331542969,0.045166016,0.150356293,0.066872724,1.004521708,0.340332031,0.175319672,0.118650594,1.015757167,0.573486328,0.183185577,0.135459592,1.270031053,0.584472656,115.6813965,5.30797653,113.1914063,5.512856456,110.4350586,5.591190179,10.43064905,0.885018203,0.084063855,0.39486434,4
9593,0.166992188,0.257453918,0.049194752,0.290215895,0.368408203,0.04296875,0.136062622,0.047895934,0.624946463,0.24609375,0.176818848,0.125488667,0.930425218,0.572753906,0.170742035,0.094324165,0.207281977,0.378417969,116.6555176,5.469038727,114.7590332,5.821967377,112.2636719,6.159882224,10.81201479,0.885987544,0.085875446,0.405206111,4
9594,0.335449219,0.572147369,0.097651396,-0.381500133,0.739990234,0.181640625,0.386413574,0.121824658,0.159772883,0.609130859,0.37480545,0.18099149,0.936422798,0.905029297,0.518836975,0.381779072,0.500231118,1.501464844,197.6171875,17.77626351,197.9082031,17.86044455,199.4143066,16.82724668,40.57626291,0.93571323,0.043655595,0.226727891,4
9595,0.115234375,0.204395294,0.060323043,0.782021695,0.347900391,0.114501953,0.190860748,0.037737444,0.169366332,0.294677734,0.234580994,0.22329399,1.296333815,0.870849609,0.14743042,0.078917991,0.356305923,0.342773438,121.8059082,6.325533748,122.2587891,6.287149041,121.7790527,6.265080297,10.42025502,0.904635906,0.098300658,0.395436233,4
9596,0.174316406,0.508800507,0.184866488,-0.158886974,0.861328125,0.290283203,0.506763458,0.100504626,-0.171195735,0.698486328,0.534412384,0.434139287,0.903217559,1.707275391,0.368545532,0.251277761,0.506678334,0.934570313,143.0722656,18.88660271,132.4907227,17.43331076,134.7844238,16.93952253,64.96784356,0.910691014,0.044187986,0.225299184,4
9597,0.343994141,0.587162018,0.144466943,-0.063516251,0.850585938,0.122802734,0.476902008,0.112245242,-1.120488852,0.674072266,0.50743103,0.423766019,1.574139306,1.918212891,0.514328003,0.412472271,1.100998197,1.669921875,156.6066895,23.45001425,157.3522949,23.54991084,160.1040039,22.71133226,53.87282888,0.950435591,0.037017618,0.207207963,4
9598,0.396728516,0.509601593,0.061371662,0.252992798,0.636962891,0.262939453,0.378753662,0.067626161,0.769967996,0.570800781,0.431404114,0.233073923,0.063944545,0.850585938,0.401786804,0.256534655,0.41504884,0.901611328,178.1210938,14.51617109,177.8254395,14.43645313,181.6083984,13.85074836,52.2969744,0.897025068,0.041841487,0.20546313,4
9599,0.114013672,0.152309418,0.024599056,0.628289667,0.20703125,0.062011719,0.105979919,0.028445975,0.350453172,0.162597656,0.147724152,0.109780669,1.94287231,0.574707031,0.108505249,0.043621563,0.166756332,0.204833984,133.7922363,5.196250928,134.4677734,4.74093878,134.2131348,4.612550107,3.73548615,0.932719151,0.110383954,0.535306249,4
9600,0.123291016,0.196750641,0.043508523,0.660271373,0.284179688,0.056884766,0.113143921,0.032605312,0.403966063,0.183105469,0.138156891,0.075519434,0.387692631,0.343994141,0.152748108,0.078517515,0.51816774,0.343994141,156.84375,5.007221348,152.3818359,4.505823288,147.2116699,4.344353661,6.872942059,0.880604686,0.101269089,0.41084077,4
9601,0.405273438,0.531791687,0.078496959,0.336676744,0.711425781,0.393798828,0.57276535,0.122389547,1.611642675,0.972412109,0.577789307,0.424816354,0.767406075,1.596923828,0.50050354,0.289020122,0.395508378,1.229003906,188.3095703,24.41613849,188.5373535,23.81260399,190.8425293,22.12190696,83.7778014,0.930383492,0.042243881,0.209343549,4
9602,0.217285156,0.406982422,0.109084331,0.663218374,0.672607422,0.303466797,0.449180603,0.092080735,0.938867993,0.682128906,0.346008301,0.292666922,2.469554942,1.543701172,0.387195587,0.308949813,1.085306611,1.266845703,168.4763184,14.77498631,157.6650391,13.53331063,159.9938965,13.33720609,45.19531053,0.910765929,0.047100745,0.243625107,4
9603,0.136230469,0.247028351,0.055331366,0.187064027,0.374755859,0.143554688,0.272029877,0.085096139,0.421917484,0.450439453,0.230289459,0.151714132,0.842777118,0.659423828,0.202770233,0.120948234,0.245541809,0.458251953,147.9934082,6.235428757,158.3527832,6.690697766,167.9665527,6.788274331,21.73053371,0.86094803,0.070242853,0.299677756,4
9604,0.138427734,0.291446686,0.090306147,0.557373938,0.498046875,0.109130859,0.237224579,0.093715324,0.549167436,0.459716797,0.260089874,0.200076552,1.412960452,0.844970703,0.24930191,0.162212735,0.716479335,0.619384766,173.4555664,7.147065495,162.8027344,7.152848014,163.8891602,7.356101294,20.10809851,0.881043544,0.059313297,0.305970826,4
9605,0.191162109,0.272399902,0.05383171,1.430011184,0.457275391,0.178710938,0.248901367,0.038605279,0.518304073,0.366210938,0.220806122,0.140337397,0.659693325,0.5859375,0.242973328,0.169065072,1.516817471,0.779052734,113.5053711,7.183012897,114.2021484,7.297169779,115.9060059,7.802662748,24.87767306,0.839339633,0.049987506,0.238459926,4
9606,0.412109375,0.661144257,0.098398274,-0.683758709,0.820068359,0.145507813,0.401950836,0.138801914,-0.083856137,0.662109375,0.529308319,0.304727684,0.120658986,1.131103516,0.48784256,0.336535183,1.181513746,1.372070313,164.4936523,18.05454947,155.7341309,17.26856924,157.9362793,16.89690685,54.98587392,0.92185939,0.047077049,0.233065924,4
9607,0.080078125,0.190658569,0.053746314,-0.300474302,0.265380859,0.073730469,0.135822296,0.039644931,0.749653886,0.249267578,0.197505951,0.139968748,0.537011737,0.490722656,0.140625,0.048053297,-0.559581345,0.249023438,196.2260742,4.826042615,195.6362305,4.62610796,194.4714355,4.374181228,7.361166226,0.896939202,0.096455043,0.441135676,4
9608,0.161376953,0.271629333,0.059735471,-0.106765241,0.400634766,0.087158203,0.239498138,0.059308909,0.023083436,0.377197266,0.238544464,0.155434437,0.615864037,0.656982422,0.23381424,0.16124501,0.901076843,0.667236328,115.1501465,6.757458624,117.3764648,6.954713499,116.4516602,6.879054712,19.83648274,0.878099334,0.081590937,0.348460202,4
9609,0.352539063,0.457324982,0.067428534,0.854682671,0.62890625,0.298095703,0.419628143,0.078426045,0.638217969,0.607910156,0.474140167,0.186099271,-0.295236313,0.822021484,0.409194946,0.252864906,0.524726346,1.036376953,170.2470703,15.30733303,159.6054688,14.00291576,161.8266602,13.8305959,52.42634027,0.902607317,0.050510777,0.242756466,4
9610,0.196533203,0.400493622,0.109068806,-0.283995072,0.571533203,0.168945313,0.303642273,0.066551715,-0.248412704,0.427490234,0.332992554,0.158658995,-0.294890127,0.622558594,0.37928772,0.319210567,2.280509045,1.612304688,173.8166504,12.5806704,162.6479492,11.60469857,164.9438477,11.66032399,37.27668434,0.900586294,0.054081556,0.259986514,4
9611,0.225585938,0.306171417,0.046480973,0.283428203,0.409423828,0.178222656,0.264659882,0.054246975,0.34460343,0.373291016,0.282871246,0.340292036,2.355998081,1.624267578,0.181144714,0.104793177,0.394664755,0.431640625,111.2341309,7.6616446,113.2910156,7.549884709,111.9990234,7.514049278,19.52932689,0.890000757,0.066498065,0.322664278,4
9612,0.619628906,0.787277222,0.084366295,0.429621847,1.0390625,0.090820313,0.304164886,0.179665563,0.91073608,0.694091797,0.557830811,0.364397732,0.795497932,1.542724609,0.577007294,0.315629668,-0.206876864,1.051757813,129.8813477,41.48221315,127.1623535,43.1299732,123.2067871,43.07951023,85.74364902,0.975405923,0.052777329,0.287997325,4
9613,0.263183594,0.357707977,0.062765846,0.689492887,0.524902344,0.214355469,0.374473572,0.108257754,0.760456955,0.632324219,0.353691101,0.334095787,2.00857863,1.572021484,0.256759644,0.138351008,0.41867479,0.539306641,125.1855469,11.5618347,125.2358398,11.32481825,121.8754883,11.03249483,27.17343297,0.916153056,0.054467472,0.261403769,4
9614,0.104003906,0.193164825,0.052667296,0.313300355,0.317626953,0.055908203,0.121101379,0.034660257,0.1223686,0.184814453,0.137851715,0.104256751,1.188958026,0.464599609,0.141757965,0.081941571,0.416209575,0.368652344,118.3818359,3.968774871,114.2160645,4.288138361,110.5991211,4.755695517,7.862360048,0.860863865,0.095563395,0.409284225,4
9615,0.129882813,0.244876862,0.060906045,0.196366419,0.386474609,0.147216797,0.24937439,0.038655422,-0.225379349,0.330566406,0.207584381,0.118346163,0.2778018,0.446777344,0.23972702,0.130962511,0.629700242,0.604248047,118.9013672,7.627627498,119.5617676,7.474213039,118.2824707,7.589893912,18.42566019,0.869556367,0.057463582,0.274949082,4
9616,0.232421875,0.411205292,0.097781318,-0.059762342,0.602539063,0.209960938,0.347305298,0.055715585,-0.390538092,0.441894531,0.329376221,0.168293321,-0.235407454,0.650390625,0.391479492,0.313995742,2.087920224,1.51953125,173.723877,12.55556697,162.5268555,11.57257844,164.7285156,11.62393003,40.1484936,0.894293041,0.054119937,0.259410947,4
9617,0.337402344,0.404621124,0.03156468,-0.145437803,0.466796875,0.081054688,0.160202026,0.042799897,0.039706685,0.231689453,0.245326996,0.097344453,-0.410676922,0.405273438,0.276733398,0.20324499,1.689952546,0.976806641,94.84130859,9.930235781,91.08081055,9.258339934,82.32128906,8.036494877,15.60805126,0.923216635,0.064327216,0.347340182,4
9618,0.158203125,0.337600708,0.096426544,-0.163310549,0.511474609,0.064208984,0.250167847,0.122117033,0.629076816,0.523925781,0.271541595,0.213421757,1.553549029,0.917480469,0.222255707,0.163770355,1.519256782,0.745849609,117.4545898,8.646366674,119.4926758,10.05266625,119.1179199,12.0028891,16.17347825,0.938352415,0.073312397,0.334138915,4
9619,0.111328125,0.201431274,0.049381268,-0.094522331,0.288085938,0.133300781,0.172767639,0.016709828,0.004217951,0.213134766,0.164272308,0.114017224,1.690934314,0.548095703,0.200046539,0.19438301,1.814178729,0.833740234,156.6337891,6.670771344,152.5175781,6.059936925,148.2736816,5.653318536,7.05254295,0.916273512,0.090739891,0.414174908,4
9620,0.286865234,0.469940186,0.076645412,-0.656145881,0.581542969,0.147705078,0.318019867,0.106312061,0.304137019,0.572753906,0.216106415,0.12206152,1.167280735,0.569335938,0.477836609,0.49756264,1.81213683,2.34765625,153.7722168,12.5890236,150.3625488,12.21100113,146.605957,12.0807223,40.39072834,0.903128557,0.0591493,0.287805488,4
9621,0.401367188,0.653766632,0.094994574,-0.635866829,0.805419922,0.141113281,0.408874512,0.149020293,0.017817551,0.711669922,0.53925705,0.315147729,0.2492074,1.211425781,0.497348785,0.35749153,1.189786377,1.415771484,164.6877441,17.85266596,155.9018555,17.08279575,158.0534668,16.71620374,54.0211591,0.921941823,0.046886529,0.232970377,4
9622,0.095458984,0.180961609,0.060704464,0.691038406,0.342529297,0.129638672,0.198253632,0.032920347,0.097789713,0.265380859,0.189216614,0.204154897,1.984224763,0.951904297,0.148967743,0.119459395,1.813593651,0.599365234,120.890625,6.194617907,121.2751465,5.889545448,119.3415527,5.665806148,8.48845742,0.908078877,0.09526766,0.409510846,4
9623,0.173583984,0.446727753,0.172129525,-0.018077691,0.757568359,0.084472656,0.280651093,0.184775112,0.941565179,0.654296875,0.365673065,0.282595714,0.685732648,1.021972656,0.306999207,0.210287147,0.683960256,0.806640625,116.5144043,6.526447662,130.7438965,28.08313876,134.0056152,39.35453607,36.9899652,0.975843463,0.076077167,0.366516996,4
9624,0.207519531,0.250843048,0.024820978,0.581495485,0.306640625,0.088134766,0.206947327,0.071501705,0.29549132,0.359619141,0.227809906,0.131372897,0.124275975,0.514892578,0.190757751,0.122350982,0.667417213,0.522949219,117.3339844,5.374661812,119.4812012,5.735812841,119.1582031,5.769868111,13.44457928,0.875593522,0.083135266,0.348838443,4
9625,0.123291016,0.17565918,0.031362361,1.137433,0.269287109,0.039550781,0.093551636,0.030892077,0.221504239,0.155517578,0.151004791,0.072819622,0.350252313,0.368896484,0.145389557,0.090743617,0.542175614,0.378417969,130.9953613,4.518271064,131.4228516,4.490757139,130.7548828,4.340992333,7.662470081,0.877338912,0.108032074,0.416785861,4
9626,0.419921875,0.573059082,0.084564908,0.107862644,0.714355469,0.186523438,0.40127182,0.122107894,0.103656427,0.635253906,0.377586365,0.185186728,0.736698227,0.889404297,0.512500763,0.359102587,0.551757286,1.501708984,196.7277832,18.26040129,197.1030273,18.34296822,198.7590332,17.29176589,43.23279439,0.935088997,0.042650708,0.223302905,4
9627,0.201904297,0.400512695,0.115612936,-0.020202244,0.624267578,0.145263672,0.331111908,0.098322955,0.10605424,0.566650391,0.326835632,0.24847211,1.159862061,1.134277344,0.339874268,0.240562055,0.622195175,0.922607422,162.6503906,9.643642652,153.4916992,9.759457024,155.7189941,9.813813137,37.75059347,0.886151642,0.050382498,0.249521743,4
9628,0.131103516,0.283477783,0.08897417,0.09343214,0.453613281,0.150390625,0.401435852,0.138197372,0.430975304,0.670410156,0.339500427,0.238948797,0.689493703,0.967041016,0.247650146,0.191224355,1.341232153,0.812255859,122.0317383,12.46242276,121.6708984,12.0334857,118.4299316,11.80211897,30.43988666,0.91736246,0.053221914,0.252591214,4
9629,0.120361328,0.224697113,0.042851165,-0.507732948,0.296630859,0.08984375,0.13999176,0.032036996,0.647847471,0.221923828,0.183345795,0.120534416,0.207517544,0.458984375,0.163219452,0.104801379,0.818601173,0.411865234,78.20874023,4.650965098,74.66870117,4.926248738,68.68115234,5.49461706,11.54052599,0.863633155,0.078491508,0.358029861,4
9630,0.245117188,0.33801651,0.053017264,0.37119263,0.453857422,0.175292969,0.278759003,0.057529984,0.398029481,0.405029297,0.288467407,0.130455453,0.067612069,0.568603516,0.276035309,0.18405045,0.993370166,0.793945313,151.4599609,7.234213578,152.0532227,7.558340757,152.1721191,7.276179431,27.49000752,0.838058587,0.049372591,0.241196435,4
9631,0.11328125,0.308345795,0.105553456,0.846532861,0.603759766,0.153808594,0.281040192,0.073440713,0.471635663,0.466308594,0.230628967,0.159139401,0.960833685,0.665283203,0.343585968,0.444450546,2.054538079,1.903808594,146.6950684,9.412167734,142.7802734,9.217402525,138.7121582,9.102171178,24.78602135,0.892803112,0.069095285,0.317470697,4
9632,0.028808594,0.123077393,0.071977913,1.104214812,0.310302734,0.045410156,0.149902344,0.045951508,-0.910980211,0.226318359,0.127342224,0.085405412,0.783888524,0.355957031,0.165920258,0.141536781,1.963049567,0.706787109,125.5178223,6.609775752,126.7988281,6.507999779,128.1586914,6.759593345,8.28432953,0.927755255,0.122576279,0.498966556,4
9633,0.177490234,0.267333984,0.053948985,0.495439175,0.3828125,0.104736328,0.159374237,0.045589793,0.659185923,0.250244141,0.172084808,0.115024447,0.924748003,0.516601563,0.157848358,0.069944291,0.35832577,0.373535156,85.21118164,7.545861214,81.875,9.197034806,75.99975586,11.25660613,10.11112095,0.949382324,0.062889211,0.361479985,4
9634,0.096679688,0.193466187,0.051496383,0.267176578,0.309082031,0.059814453,0.12664032,0.040875866,1.268095454,0.25390625,0.160102844,0.074905636,-0.004387134,0.345214844,0.166725159,0.169930489,2.026629726,0.716308594,157.986084,5.185763235,153.0568848,5.012283394,147.842041,4.420102354,7.933088861,0.873883194,0.094443453,0.403097961,4
9635,0.192382813,0.285968781,0.047534399,0.163640329,0.407470703,0.132568359,0.232597351,0.062352475,0.110798556,0.339355469,0.24199295,0.151009927,0.689726325,0.672363281,0.224479675,0.139659641,0.732933518,0.643798828,115.894043,6.025053785,118.2248535,6.415844757,117.0385742,6.248474526,15.59100116,0.882141115,0.071103562,0.335298485,4
9636,0.224121094,0.319446564,0.058838396,0.883669543,0.464599609,0.208740234,0.323421478,0.061540756,0.524400872,0.473388672,0.326595306,0.183849325,0.007774641,0.740234375,0.319908142,0.222583643,1.222039701,1.006103516,172.6384277,9.926629169,161.755127,9.348966358,163.543457,9.329607093,29.02696287,0.898220496,0.053438848,0.271298807,4
9637,0.215820313,0.33631897,0.064259888,0.664773048,0.522949219,0.187255859,0.282138824,0.054718203,0.455207031,0.421142578,0.283485413,0.127717929,0.34720362,0.592285156,0.271072388,0.182283703,0.65159231,0.7578125,151.2866211,7.478770521,151.8537598,7.789143243,152.0532227,7.473919456,27.93411439,0.834014154,0.049264072,0.238011287,4
9638,0.205810547,0.352527618,0.070056229,0.089556959,0.490478516,0.190429688,0.331893921,0.064455247,0.094689351,0.469482422,0.340812683,0.213132729,0.865621738,0.958496094,0.300483704,0.20120005,0.777904147,0.867675781,171.137207,10.53408819,161.9580078,9.83438018,163.9570313,9.951621716,29.49436256,0.902950822,0.053892312,0.27734563,4
9639,0.201660156,0.384716034,0.131717248,0.576882412,0.707763672,0.206298828,0.34122467,0.08354749,0.595332978,0.559082031,0.328586578,0.24969196,1.060143503,1.16015625,0.345863342,0.253418194,0.877151684,1.036376953,162.708252,9.660501202,153.567627,9.793837589,155.7856445,9.820754339,39.272037,0.884555355,0.049544619,0.24571392,4
9640,0.14453125,0.266773224,0.066644713,0.897147097,0.447509766,0.11328125,0.275840759,0.076350372,0.06654399,0.4375,0.2240448,0.120762695,-0.031112763,0.446044922,0.272140503,0.168502696,0.83185515,0.8046875,114.4594727,7.455651309,115.1413574,7.738227482,113.8557129,8.025011657,25.93185567,0.838463585,0.053862174,0.255055793,4
9641,0.217285156,0.405544281,0.102563774,0.565276189,0.672607422,0.327636719,0.429050446,0.065714609,0.695719893,0.583007813,0.34482193,0.273403093,2.384039471,1.471679688,0.375507355,0.319671042,1.238683905,1.259765625,168.0009766,14.57947304,157.1079102,13.35070354,159.4130859,13.15026455,46.05218175,0.908713026,0.046044239,0.240430294,4
9642,0.141357422,0.283332825,0.071251506,0.367265085,0.448730469,0.151855469,0.262798309,0.07789022,1.709774848,0.528076172,0.22133255,0.116515472,0.179037311,0.469726563,0.255641937,0.179729722,0.487276838,0.724365234,114.2561035,7.535760245,114.8684082,7.886494464,113.473877,8.142996968,25.63556528,0.853500497,0.052380438,0.252627647,4
9643,0.068603516,0.191238403,0.051799971,-0.283777291,0.276123047,0.077148438,0.137065887,0.032734504,0.175092216,0.200195313,0.199733734,0.143840001,0.473119756,0.526855469,0.139377594,0.048979527,-0.378178452,0.25,196.8588867,5.030581199,196.1794434,4.797590265,195.065918,4.612371964,7.544846584,0.899738121,0.094159975,0.439547661,4
9644,0.166015625,0.283763885,0.059844818,0.2117974,0.399902344,0.151855469,0.214263916,0.039380579,0.350898311,0.296875,0.206558228,0.110046521,0.327893304,0.503662109,0.23890686,0.165171349,1.171687165,0.749511719,115.4521484,7.910396348,115.8300781,7.755380793,116.8967285,8.026739312,19.70595159,0.879698093,0.051716862,0.257583812,4
9645,0.298095703,0.390968323,0.04390587,-0.270615938,0.477539063,0.086669922,0.163738251,0.046158643,0.679702419,0.272460938,0.218162537,0.095495941,-0.337800705,0.4140625,0.268569946,0.206308443,1.366842849,0.937255859,93.57592773,9.773389244,89.81542969,9.177828467,81.13208008,7.984658518,14.79524813,0.922970817,0.065063297,0.359431488,4
9646,0.504638672,0.647491455,0.105905516,0.575293144,0.842529297,0.063964844,0.235858917,0.067767583,-0.165517149,0.375488281,0.538215637,0.336982913,-0.0554961,1.127197266,0.557937622,0.405787769,0.670730631,1.439697266,134.1977539,39.04613351,129.3417969,40.85214588,121.6987305,40.86123691,64.82314795,0.97947564,0.052791819,0.312763681,4
9647,0.251708984,0.388381958,0.123927687,0.672028642,0.645263672,0.145019531,0.293247223,0.04613434,-0.501681921,0.379394531,0.285373688,0.19607397,1.704368345,0.988769531,0.391456604,0.388751129,1.165068492,1.307617188,166.9907227,13.34442372,159.3217773,12.88131195,163.0461426,13.15432252,28.53118111,0.923206278,0.064336348,0.387201315,4
9648,0.133789063,0.198497772,0.042236779,0.530565235,0.294677734,0.063476563,0.126934052,0.044829757,0.344837273,0.211914063,0.147594452,0.080113181,0.087326148,0.309570313,0.176776886,0.156840997,1.547957671,0.630859375,157.565918,5.619967413,152.652832,5.483157966,147.6208496,4.926366488,7.667548501,0.896000619,0.092608225,0.404921954,4
9649,0.165771484,0.327236176,0.08837226,0.072066215,0.486816406,0.171630859,0.323150635,0.102833674,0.814609248,0.58203125,0.248641968,0.159102251,0.753917814,0.630371094,0.264381409,0.366508566,2.613719213,1.680419922,152.8996582,9.886980464,162.7246094,10.35103312,171.8525391,10.61659748,30.91746091,0.902537886,0.079357411,0.3415956,4
9650,0.193115234,0.276237488,0.058690975,0.571591417,0.404541016,0.146240234,0.21055603,0.041546606,0.373376091,0.296630859,0.190517426,0.081376979,0.240867835,0.389404297,0.213218689,0.136637222,0.997415419,0.667724609,99.79296875,6.427374423,101.4606934,6.396823698,100.878418,6.292462244,11.8543635,0.893520151,0.062943706,0.326727809,4
9651,0.359619141,0.489131927,0.064277308,-0.652224608,0.583007813,0.134277344,0.388114929,0.116538344,0.651480439,0.703369141,0.430717468,0.269053355,0.194259022,1.084228516,0.435798645,0.337588031,0.389589594,1.140625,178.9160156,19.17378575,179.621582,18.76224504,181.984375,18.34420916,40.70254925,0.945114556,0.054396505,0.302968442,4
9652,0.263427734,0.383575439,0.058106551,-0.222495373,0.492675781,0.087646484,0.263538361,0.153818977,1.351254536,0.671875,0.261043549,0.156912382,0.741982338,0.665039063,0.350234985,0.220074742,0.669742208,0.976318359,147.526123,10.67324988,143.7971191,10.39775843,140.5561523,10.22196391,27.7148841,0.900246371,0.063659293,0.29794378,4
9653,0.219726563,0.378646851,0.089919876,0.10509166,0.552978516,0.147216797,0.298740387,0.09789325,0.253361314,0.505859375,0.219688416,0.148527019,0.448311162,0.535888672,0.391876221,0.334955178,1.497921986,1.534667969,144.7602539,10.71700251,141.442627,10.68419308,137.4543457,10.57789954,29.91612143,0.895688354,0.068430948,0.310430303,4
9654,0.166503906,0.403865814,0.158029454,0.517538952,0.763916016,0.249023438,0.526973724,0.116585337,-0.278035345,0.751708984,0.4155159,0.250796322,0.868693921,1.077392578,0.385520935,0.211521729,0.151376708,0.866943359,135.3154297,14.4418999,135.6535645,14.02153241,133.7983398,13.43407868,62.27897849,0.886832641,0.038992028,0.188691532,4
9655,0.205322266,0.381721497,0.127580369,0.620931952,0.710693359,0.197265625,0.341457367,0.086421574,0.530640913,0.5625,0.33065033,0.247749113,1.031410485,1.113769531,0.336074829,0.238867148,0.696534777,0.952148438,162.5952148,9.688468528,153.4973145,9.822322543,155.670166,9.854450958,38.03689236,0.88735764,0.049839159,0.247977336,4
9656,0.289306641,0.469432831,0.081382516,0.191458263,0.679931641,0.139892578,0.325004578,0.097975072,0.301806268,0.573974609,0.230190277,0.127481746,0.807547339,0.575195313,0.485298157,0.496889727,1.498488258,2.225341797,154.6020508,12.97621531,151.2666016,12.62017303,147.5168457,12.44653446,39.94595026,0.907491032,0.057378008,0.28133358,4
9657,0.424316406,0.672584534,0.107412335,0.09951775,0.942871094,0.141113281,0.422393799,0.15648499,0.014158709,0.76171875,0.540969849,0.275889043,0.161511894,1.133056641,0.48507309,0.370087441,1.428471914,1.469726563,164.4135742,18.48308325,155.6584473,17.67842335,157.8571777,17.31327171,57.85604844,0.921250537,0.045564024,0.226924108,4
9658,0.195556641,0.253112793,0.026215079,0.169526688,0.306640625,0.091796875,0.206287384,0.067097328,0.318099619,0.369384766,0.22706604,0.130046998,0.106190671,0.505126953,0.189926147,0.124289572,0.637259854,0.503417969,117.3808594,5.239476511,119.510498,5.632883984,119.1599121,5.656989281,13.43974297,0.874076885,0.083679993,0.352381054,4
9659,0.141357422,0.228691101,0.041962956,0.022835626,0.321289063,0.196777344,0.295837402,0.068443669,1.133739628,0.486816406,0.215560913,0.130197773,0.834612257,0.604736328,0.230827332,0.134050469,0.760093583,0.603759766,111.7973633,7.626373652,111.3608398,7.731212717,109.4868164,7.840656886,16.89926717,0.884775867,0.056064596,0.280923722,4
9660,0.138916016,0.224925995,0.044611181,0.530944717,0.341552734,0.077148438,0.151226044,0.053828437,0.399789716,0.249511719,0.192302704,0.155650653,0.775287836,0.581054688,0.172569275,0.082991343,0.159701069,0.379394531,101.5876465,5.033446117,94.24487305,4.826111846,85.3137207,4.466013938,14.15900573,0.847824288,0.089573467,0.368562158,4
9661,0.331298828,0.593978882,0.163964821,0.020708192,0.876708984,0.459716797,0.695335388,0.107362434,-0.423248561,0.863037109,0.555728912,0.398788095,0.588740692,1.478271484,0.553264618,0.280130608,0.018578403,1.155517578,169.2202148,23.41972955,170.175293,23.73983201,173.9663086,22.99906243,70.50112394,0.938644743,0.032625611,0.187508295,4
